"","class_mean","lats","lngs","average_speed","class_std","total_number_of_path","path_ratio","run_time","time","location_coordinate","speed","path_found","name"
"176","NA","35.7026434","51.3713345","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","4.62623951182304","110","میدان کاج"
"177","NA","35.7901326","51.3705214","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.97427536231884","110","میدان کاج"
"178","NA","35.7238186","51.2447734","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"179","NA","35.7746737","51.5295023","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.3265306122449","110","میدان کاج"
"180","NA","35.7391788","51.2653221","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","5.96610169491525","110","میدان کاج"
"181","NA","35.743532","51.3755773","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.85961538461538","110","میدان کاج"
"182","NA","35.6565137","51.3756389","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.06418918918919","110","میدان کاج"
"183","NA","35.7015516","51.3754356","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.34587813620072","110","میدان کاج"
"184","NA","35.7391755","51.5105737","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","2.89253486464315","110","میدان کاج"
"185","NA","35.7474919","51.3737547","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.56323529411765","110","میدان کاج"
"186","NA","35.7304823","51.3749826","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3","110","میدان کاج"
"187","NA","35.7426379","51.3724429","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"188","NA","35.7385286","51.3753884","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","2.56476030277544","110","میدان کاج"
"189","NA","35.7440915","51.3715902","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.85961538461538","110","میدان کاج"
"190","NA","35.7423272","51.2331952","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"191","NA","35.7416956","51.2470121","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"192","NA","35.6876085","51.3734056","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","4.47826086956522","110","میدان کاج"
"193","NA","35.7432389","51.3748989","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.85961538461538","110","میدان کاج"
"194","NA","35.746714","51.2485513","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"195","NA","35.748382","51.3229454","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","7.4110704787234","110","میدان کاج"
"196","NA","35.6616365","51.3072744","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","2.92911353976928","110","میدان کاج"
